Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Materiał ramy dzieła sztuki (product.metafields.shopify.artwork-frame-material),Kolor (product.metafields.shopify.color-pattern),Materiał dekoracyjny (product.metafields.shopify.decoration-material),Obsługiwany format (product.metafields.shopify.format-supported),Styl oprawki (product.metafields.shopify.frame-style),Materiał (product.metafields.shopify.material),Typ mocowania (product.metafields.shopify.mounting-type),Orientacja (product.metafields.shopify.orientation),Kształt (product.metafields.shopify.shape),Motyw (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Finish (product.metafields.shopify.finish)
foggy-pine-forest,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,foggy-pine-forest-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/nature-landscapes/Watercolor/Foggy_Pine_Forest_ramka_thumb.jpg?v=1789644513643,kg,,,,
foggy-pine-forest,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,foggy-pine-forest-ramka-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/nature-landscapes/Watercolor/Foggy_Pine_Forest_ramka_thumb.jpg?v=1789644513643,kg,,,,
foggy-pine-forest,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,foggy-pine-forest-ramka-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/nature-landscapes/Watercolor/Foggy_Pine_Forest_ramka_thumb.jpg?v=1789644513643,kg,,,,
wild-peonies-in-a-vase,Wild Peonies in a Vase,"<p>Embrace the serene beauty of nature with ""Wild Peonies in a Vase,"" an exquisite watercolor artwork that captures the delicate elegance of these blooms. The soft, transparent color washes and gentle layering evoke a tranquil atmosphere, inviting a sense of calm into your space. This piece harmoniously blends with its background, creating a cohesive and refined visual experience that feels both timeless and intimate.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:botanical, style:watercolor, orientation:portrait, room:living-room, room:bedroom, room:bathroom, room:home-office, room:dining-room, room:kitchen, room:kids-room, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70, collection:new-arrivals",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,wild-peonies-in-a-vase-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_thumb.jpg?v=1789644514232,1,,false,Wild Peonies in a Vase | REXIMPRIMIS,"Embrace the serene beauty of nature with ""Wild Peonies in a Vase,"" an exquisite watercolor artwork that captures the delicate elegance of these blooms. The…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_thumb.jpg?v=1789644514232,kg,,,active,
wild-peonies-in-a-vase,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,wild-peonies-in-a-vase-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,wild-peonies-in-a-vase-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_mockup_frame.jpg?v=1789642266228,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_mockup_frame.jpg?v=1789642266228,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,wild-peonies-in-a-vase-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_mockup_interior.jpg?v=1789642284593,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_mockup_interior.jpg?v=1789642284593,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,wild-peonies-in-a-vase-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_thumb.jpg?v=1789644514232,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,wild-peonies-in-a-vase-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,wild-peonies-in-a-vase-ramka-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,wild-peonies-in-a-vase-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,wild-peonies-in-a-vase-ramka-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,kg,,,,
wild-peonies-in-a-vase,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,wild-peonies-in-a-vase-ramka-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Wild_Peonies_in_a_Vase_ramka_thumb.jpg?v=1789644515009,kg,,,,
blooming-cherry-branch,Blooming Cherry Branch,"<p>The ""Blooming Cherry Branch"" poster captures the serene beauty of nature through delicate watercolor strokes, showcasing a graceful branch adorned with soft pink blossoms. With its gentle color palette and organic composition, this artwork evokes a sense of tranquility and renewal, making it a perfect addition to any space that seeks to inspire calm and reflection. The ethereal quality of the painting invites viewers to appreciate the fleeting beauty of springtime, transforming your wall into a peaceful sanctuary.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:botanical, style:watercolor, orientation:portrait, room:living-room, room:bedroom, room:bathroom, room:home-office, room:dining-room, room:kitchen, room:kids-room, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70, collection:new-arrivals",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,blooming-cherry-branch-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_thumb.jpg?v=1789644515560,1,,false,Blooming Cherry Branch | REXIMPRIMIS,"The ""Blooming Cherry Branch"" poster captures the serene beauty of nature through delicate watercolor strokes, showcasing a graceful branch adorned with soft…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_thumb.jpg?v=1789644515560,kg,,,active,
blooming-cherry-branch,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,blooming-cherry-branch-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,kg,,,,
blooming-cherry-branch,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,blooming-cherry-branch-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_mockup_frame.jpg?v=1789642301800,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_mockup_frame.jpg?v=1789642301800,kg,,,,
blooming-cherry-branch,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,blooming-cherry-branch-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_mockup_interior.jpg?v=1789642320579,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_mockup_interior.jpg?v=1789642320579,kg,,,,
blooming-cherry-branch,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,blooming-cherry-branch-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_thumb.jpg?v=1789644515560,kg,,,,
blooming-cherry-branch,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,blooming-cherry-branch-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,kg,,,,
blooming-cherry-branch,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,blooming-cherry-branch-ramka-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,kg,,,,
blooming-cherry-branch,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,blooming-cherry-branch-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,kg,,,,
blooming-cherry-branch,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,blooming-cherry-branch-ramka-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,kg,,,,
blooming-cherry-branch,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,blooming-cherry-branch-ramka-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/botanical/Watercolor/Blooming_Cherry_Branch_ramka_thumb.jpg?v=1789644516263,kg,,,,
gentle-waves-at-low-tide,Gentle Waves at Low Tide,"<p>Experience the serene beauty of ""Gentle Waves at Low Tide,"" where soft watercolor washes capture the delicate interplay of sea and sky. This tranquil seascape invites you to immerse yourself in the calming rhythm of gentle waves lapping against the shore, evoking a sense of peaceful solitude. With its elegant composition and soothing palette, this artwork brings a touch of coastal serenity to any space.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:sea-coast, style:watercolor, orientation:portrait, room:living-room, room:bedroom, room:bathroom, room:home-office, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70, collection:new-arrivals",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,gentle-waves-at-low-tide-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_thumb.jpg?v=1789644516851,1,,false,Gentle Waves at Low Tide | REXIMPRIMIS,"Experience the serene beauty of ""Gentle Waves at Low Tide,"" where soft watercolor washes capture the delicate interplay of sea and sky. This tranquil seascape…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_thumb.jpg?v=1789644516851,kg,,,active,
gentle-waves-at-low-tide,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,gentle-waves-at-low-tide-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_ramka_thumb.jpg?v=1789644517651,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_ramka_thumb.jpg?v=1789644517651,kg,,,,
gentle-waves-at-low-tide,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,gentle-waves-at-low-tide-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_mockup_frame.jpg?v=1789642483899,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_mockup_frame.jpg?v=1789642483899,kg,,,,
gentle-waves-at-low-tide,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,gentle-waves-at-low-tide-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_mockup_interior.jpg?v=1789642502897,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_mockup_interior.jpg?v=1789642502897,kg,,,,
gentle-waves-at-low-tide,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,gentle-waves-at-low-tide-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_thumb.jpg?v=1789644516851,kg,,,,
gentle-waves-at-low-tide,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,gentle-waves-at-low-tide-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/sea-coast/Watercolor/Gentle_Waves_at_Low_Tide_ramka_thumb.jpg?v=1789644517651,kg,,,,
