Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Materiał ramy dzieła sztuki (product.metafields.shopify.artwork-frame-material),Kolor (product.metafields.shopify.color-pattern),Materiał dekoracyjny (product.metafields.shopify.decoration-material),Obsługiwany format (product.metafields.shopify.format-supported),Styl oprawki (product.metafields.shopify.frame-style),Materiał (product.metafields.shopify.material),Typ mocowania (product.metafields.shopify.mounting-type),Orientacja (product.metafields.shopify.orientation),Kształt (product.metafields.shopify.shape),Motyw (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
eternal-dance-of-shadows,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,eternal-dance-of-shadows-full-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,eternal-dance-of-shadows-full-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,Full Bleed,,,70 × 100 cm (Extra Large),,,,,eternal-dance-of-shadows-full-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,eternal-dance-of-shadows-ramka-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,eternal-dance-of-shadows-ramka-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,eternal-dance-of-shadows-ramka-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,eternal-dance-of-shadows-ramka-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,eternal-dance-of-shadows-ramka-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-dance-of-shadows,,,,,,,,,White Border,,,70 × 100 cm (Extra Large),,,,,eternal-dance-of-shadows-ramka-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,Eternal Sunset Over Waves,"<p>A vibrant sunset casting warm terracotta and golden hues over gentle ocean waves, the sky ablaze with soft pink and orange gradients, reflections shimmering on the water’s surface, a tranquil and serene atmosphere, the horizon blending seamlessly into the sea, minimal clouds adding texture, creating a peaceful yet iconic scene that fills the entire frame, evoking timeless beauty and nostalgia, the focus on the captivating interplay between light and water, with no distractions in the composition.</p>",REXIMPRIMIS,,poster,"illustration, kultowe-zdjecia, poster, size_13x18, size_21x30, size_30x40, size_40x50, size_50x70, size_70x100",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,eternal-sunset-over-waves-full-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,false,Eternal Sunset Over Waves | REXIMPRIMIS,,,,,,,,,,,,,kg,,,active
eternal-sunset-over-waves,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,eternal-sunset-over-waves-full-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,eternal-sunset-over-waves-full-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,eternal-sunset-over-waves-full-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,eternal-sunset-over-waves-full-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,Full Bleed,,,70 × 100 cm (Extra Large),,,,,eternal-sunset-over-waves-full-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,eternal-sunset-over-waves-ramka-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,eternal-sunset-over-waves-ramka-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,eternal-sunset-over-waves-ramka-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,eternal-sunset-over-waves-ramka-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,eternal-sunset-over-waves-ramka-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
eternal-sunset-over-waves,,,,,,,,,White Border,,,70 × 100 cm (Extra Large),,,,,eternal-sunset-over-waves-ramka-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,Silent Streets at Dawn,"<p>A quiet street at dawn, bathed in soft golden light, gentle mist rising from the cobblestones, silhouettes of classic architecture along the sides, warm terracotta hues blending with cool blues of early morning, a single vintage lamppost casting a warm glow, minimal clutter and serene atmosphere, composition filling the entire frame with a sense of timelessness, evoking nostalgia and tranquility.</p>",REXIMPRIMIS,,poster,"graphic-design, kultowe-zdjecia, poster, size_13x18, size_21x30, size_30x40, size_40x50, size_50x70, size_70x100",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,silent-streets-at-dawn-full-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,false,Silent Streets at Dawn | REXIMPRIMIS,,,,,,,,,,,,,kg,,,active
silent-streets-at-dawn,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,silent-streets-at-dawn-full-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,silent-streets-at-dawn-full-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,silent-streets-at-dawn-full-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,silent-streets-at-dawn-full-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,Full Bleed,,,70 × 100 cm (Extra Large),,,,,silent-streets-at-dawn-full-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,silent-streets-at-dawn-ramka-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,silent-streets-at-dawn-ramka-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,silent-streets-at-dawn-ramka-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,silent-streets-at-dawn-ramka-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,silent-streets-at-dawn-ramka-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
silent-streets-at-dawn,,,,,,,,,White Border,,,70 × 100 cm (Extra Large),,,,,silent-streets-at-dawn-ramka-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,Famous Kiss at Midnight,"<p>A romantic scene of a couple sharing a kiss at midnight under a starry sky, soft moonlight illuminating their silhouettes, surrounded by lush greenery and blooming flowers, a warm terracotta hue permeating the atmosphere, creating an intimate and timeless mood, the background fading into a gentle gradient of deep blues and purples, composition filled edge-to-edge with the couple as the focal subject, evoking the essence of a classic, iconic moment captured in digital art.</p>",REXIMPRIMIS,,poster,"digital-art, kultowe-zdjecia, poster, size_13x18, size_21x30, size_30x40, size_40x50, size_50x70, size_70x100",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,famous-kiss-at-midnight-full-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,false,Famous Kiss at Midnight | REXIMPRIMIS,,,,,,,,,,,,,kg,,,active
famous-kiss-at-midnight,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,famous-kiss-at-midnight-full-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,famous-kiss-at-midnight-full-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,famous-kiss-at-midnight-full-40x50,0.0,,0,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,famous-kiss-at-midnight-full-50x70,0.0,,0,deny,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,Full Bleed,,,70 × 100 cm (Extra Large),,,,,famous-kiss-at-midnight-full-70x100,0.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,famous-kiss-at-midnight-ramka-13x18,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,famous-kiss-at-midnight-ramka-21x30,0.0,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
famous-kiss-at-midnight,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,famous-kiss-at-midnight-ramka-30x40,0.0,,0,deny,manual,32.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,
